objectid,f_id,id,content,co_oridinate1,co_oridinate2,pubtime,comment_,like_,transfer,tools
504304,1957808392-M_Esfj5y9Ex,1957808392,村上的“小确幸”和我的“小确幸”！  北京·日坛上街  ???,39.914398,116.435257,2017/1/24 5:49,0,1,0,iPhone 6s
504363,1957808392-M_EsfsPyomu,1957808392,北京人太辛苦了 生活在大城市不容易啊 五点起床 六点出门 八九点到单位 ；晚上五点下班 六点到家 七点吃饭 我们还在睡梦中时候 他们已经在路上了[眼泪]  北京·天竺（商圈）  ???,40.04752,116.584686,2017/1/24 6:13,0,0,0,iPhone 6s
504502,1957808392-M_EsfHBzvjK,1957808392,"Keep smiling, life is beautiful and  there is so much to smile about. ps：北京溜了一圈，痘痘都少了，估计再住段时间，痘痘就消失了[偷笑]所以这也是旅行的一个意义哇[调皮][调皮][调皮]生活如此多娇，要笑哦[调皮]  北京·首都机场T3航站楼  ???",40.05587,116.615349,2017/1/24 6:50,2,1,0,iPhone 6s
5808146,1957828602-M_Fi4ZFxW1N,1957828602,睡了一晚，醒来已是京城首都。哈哈哈哈！  北京  ???,39.899651,116.320099,2017/8/21 7:55,0,0,0,iPhone 6
5811312,1957828602-M_Fi69rEA9x,1957828602,第一天，地铁上去龙脉温泉。不是去玩，是去参加学习。 #微博橱窗#   不忙的时候就应该学习充电，吸收不同优秀老师的长处，让自己从优秀到卓越。 这一次，胡白，雅痞风，我来了！  婚礼主持人   北京·北苑  ???,40.023109,116.418739,2017/8/21 10:52,0,0,0,iPhone 6
5815232,1957828602-M_Fi7sgCaUL,1957828602,在北京小汤山，地理位置真的很偏僻，啥都木有，但是，我们几个很快乐。 #微博橱窗#   婚礼主持人   北京·小汤山（商圈）  ???,40.179192,116.401039,2017/8/21 14:11,0,0,0,iPhone 6
5833483,1957828602-M_FieBI7oxS,1957828602,在北方，容易看到马。第一张图，打一个词语，三个字，和马有关。  北京·龙脉温泉  ???,40.181557,116.399414,2017/8/22 8:24,5,0,0,iPhone 6
5859199,1957828602-M_Fio17kKut,1957828602,#生活正能量打卡# 昨天一天的高强度学习，反推式的语言思考模式，眼睛的作用，语言的魅力，动口抓人心，确实有值得学习的点。晚上的讨论写作进行到11点，以至于累到睡的很好。白天由于听课不能接听电话，大家有事留言，谢谢。  北京·小汤山（商圈）  ???,40.186081,116.395653,2017/8/23 8:21,0,0,0,iPhone 6
5881073,1957828602-M_FisYA6Lz9,1957828602,"图1我不想发,图2胡白老师不想发。醉了，太不注意形象了。  北京  ???",40.185299,116.395943,2017/8/23 20:58,0,0,0,iPhone 6
5897155,1957828602-M_FizaFurB2,1957828602,学习的第3天，信息量太大了，感觉以前根本不会说话。演讲很难，我有很大的进步空间[眼泪]不是写作，是说话。  北京·御汤山  ???,40.184414,116.405907,2017/8/24 12:45,0,0,0,iPhone 6
5911183,1957828602-M_FiCvS1xxG,1957828602,课程结束了，受益匪浅！我要重新归零，重新开始，学会如何说话，成为一个会说话的主持人。感谢胡白老师！ 晚上在整理三天的笔记，温故而知新。  北京·小汤山会议中心  ???,40.179779,116.396881,2017/8/24 21:15,0,0,0,iPhone 6
5931175,1957828602-M_FiJYDpcvg,1957828602,三里屯街拍。  北京·三里屯VILLAGE南区  ???,39.933468,116.448204,2017/8/25 16:15,0,1,0,iPhone 6
5942584,1957828602-M_FiMqUF42Q,1957828602,一组裁切后重新构图的街拍。  北京·优衣库(三里屯店)  ???,39.934288,116.45462,2017/8/25 22:30,5,0,0,iPhone 6
7019628,1958165773-M_FokYL5CL4,1958165773,心心念念的复兴号，心心念念的天安门  北京  ???,39.86422,116.377998,2017/10/1 11:39,0,1,0,iPhone 6s
7038599,1958165773-M_FopaZbO01,1958165773,一进京，儿子状态就怎么不好，可能早上起的太早，可能水土不服！早早睡了！一天也没吃多少东西！[泪]今天拔草了据说最正宗的炸糕，天津包子，老北京涮羊肉！洗洗睡觉！我也不大适应北京的空气ps:酒店很暖心，送上超级好吃的曲奇  北京·希尔顿逸林酒店(广安门外店)  ???,39.888802,116.340599,2017/10/1 22:20,0,1,0,iPhone 6s
7062994,1958165773-M_FoxOizWU3,1958165773,吃货这个点还在等位[笑cry][笑cry][笑cry]  北京·南礼士路  ???,39.919552,116.353363,2017/10/2 20:19,0,0,0,iPhone 6s
7068734,1958165773-M_FoyVV8kBb,1958165773,帝都的空气真的太[弱][弱][弱]娃一来就咳嗽！说再也不来了！估计对北京没啥好印象了！今天吃货拔草了四季民福烤鸭，稻香村的糕点！  北京·希尔顿逸林酒店(广安门外店)  ???,39.888802,116.340599,2017/10/2 23:10,0,0,0,iPhone 6s
7076205,1958165773-M_FoDm5gMIf,1958165773,今儿天不错，儿子状态不错，酒店对面就有个健身器材！儿一个人自娱自乐一下！  北京·希尔顿逸林酒店(广安门外店)  ???,39.888802,116.340599,2017/10/3 10:26,0,0,0,iPhone 6s
9939225,1958493192-M_FBSswqul7,1958493192,北京到着，雾霾渐散。住进了颐和园旁的一个小院儿。好喜欢这里的服务员，热情话多，说，院里的这棵玉兰春天时候大朵白白的花开满枝头。  北京·北宫门  ???,40.00288,116.280327,2017/12/29 12:47,2,0,0,
9945180,1958493192-M_FBTwSiy8r,1958493192,半冻半不冻的昆明湖。冰上奔跑的愿望落空了……  北京·北京颐和园  ???,39.99292,116.272232,2017/12/29 15:30,0,1,0,
9954886,1958493192-M_FBVaud3iE,1958493192,四季民福的烤鸭好好吃～～～吃完旁边德云社相声听一场～～～好爱北京这滋味儿～～～  北京·广德楼德云社相声大会  ???,39.896172,116.394958,2017/12/29 19:40,1,0,0,
9980414,1958493192-M_FC1gAsXvd,1958493192,惊不惊喜，意不意外，刺不刺激[偷乐]  北京·鸟巢(国家体育场)   筋啵的秒拍视频  ???,39.993118,116.396446,2017/12/30 11:12,1,0,0,
9984041,1958493192-M_FC20z2EM3,1958493192,鸟巢外的小河冻上了！冰上奔跑愿望达成！  北京·奥林匹克公园中心区  ???,39.995628,116.389961,2017/12/30 13:05,0,0,0,
10030732,1958493192-M_FCbFKjdva,1958493192,什刹海滑冰玩起来！北方人儿太会玩了哈哈哈哈！我爱北方的冬天！  北京·什刹海公园  ???,39.940933,116.379425,2017/12/31 13:41,4,0,0,
1840087,1958506727-M_EBkn34bfb,1958506727,长这么大第一次进京 总算见识到了豆汁儿 真心不是一般的难喝啊 简直难以下咽???♂? #北京#   北京·局气(西单店)  ???,39.912449,116.380211,2017/3/24 23:15,5,1,0,iPhone
1893454,1958506727-M_EBC039efh,1958506727,#北京# #故宫一游#  今儿京城的天倍儿蓝 也算不虚此行了  北京·故宫  ???,39.913162,116.397163,2017/3/26 20:08,0,5,0,iPhone
1923031,1958506727-M_EBLOt4M26,1958506727,#北京#  三天三种天气  北京  ???,39.920601,116.395859,2017/3/27 21:07,2,5,0,iPhone
9501265,1958940150-M_FA8y4h9Lt,1958940150,陌生的城市呀  北京  ???,39.929241,116.444351,2017/12/18 2:04,12,1,0,
9676761,1958940150-M_FATt1hG4J,1958940150,首都-故宫  北京·四季青镇   _YU_ning的秒拍视频  ???,39.978828,116.241287,2017/12/23 1:30,0,0,0,
9762770,1958940150-M_FBbkqDYS7,1958940150,纪念第一个在北方的生日[太阳]  北京·四季青镇  ???,39.97884,116.241302,2017/12/24 22:59,0,1,0,
10030148,1958940150-M_FCbzujEig,1958940150,开心膨胀到两百斤 天给的自信 原相机我也美[笑cry]  北京  ???,39.92268,116.396782,2017/12/31 13:26,2,1,0,
6522911,1958968802-M_FlVeDbrm9,1958968802,那些女人是怎么逛园子的  感觉像在宜昌爬磨基山  北京·颐和园北宫门  ???,40.00136275,116.2677274,2017/9/15 14:26,1,2,0,万人迷OPPO R7
6578582,1958968802-M_FmaTsDc4S,1958968802,一大早眼睛都没睁开 就激发了我的爱国情怀  不枉费我每天都在唱 [音符]我爱北京天安门 天安门上国旗飘  北京·天安门广场  ???,39.902408,116.391439,2017/9/17 6:18,1,1,0,万人迷OPPO R7
6587724,1958968802-M_FmdDsvUnd,1958968802,能躺着真好  ???  北京·北新桥  ???,39.94147,116.4206,2017/9/17 13:16,2,3,0,万人迷OPPO R7
7080817,1958984154-M_FoEN48Os2,1958984154,我妈？？？  北京·古北口镇  ???,40.65267,117.27634,2017/10/3 14:05,15,6,0,荣耀NOTE8  2K大屏
7084344,1958984154-M_FoFKhmdiQ,1958984154,上去时吓到尿 下来时嘚瑟飞  北京·司马台长城  ???,40.66035,117.284599,2017/10/3 16:31,2,8,0,荣耀NOTE8  2K大屏
7095423,1958984154-M_FoI3DFVFA,1958984154,。Today。 Day1，古北水镇 纯商业化的乌镇2.0，但是景色真的非常棒，建筑感特别强，每家小店都很有特色，还很多特色的小吃，一定要去的时候吃，回来的时候排队都排不上，强烈推荐晚点走看看夜景，真的美爆！  北京·古北水镇  ???,40.694778,117.170489,2017/10/3 22:24,2,7,0,荣耀NOTE8  2K大屏
7100171,1958984154-M_FoJ58fMWH,1958984154,。Today。 无处安放的刘海  ???  北京·黄松峪乡  ???,40.26587,117.2439,2017/10/4 1:00,3,12,0,荣耀NOTE8  2K大屏
1987715,1959321597-M_ECaGyaE9x,1959321597,分享图片  北京·天坛  ???,39.88066,116.41304,2017/3/30 12:26,0,3,0,Android
1990547,1959321597-M_ECbz4mwUn,1959321597,分享图片  北京·天安门(北一号门)  ???,39.91272,116.39659,2017/3/30 14:41,0,1,0,Android
1992536,1959321597-M_ECcaa7A4D,1959321597,分享视频  北京·故宫博物院(北京市长安街)   秒拍视频  . ???,39.87836127,116.3767828,2017/3/30 16:12,0,1,0,Android
1992612,1959321597-M_ECcbo5JvH,1959321597,分享图片  北京·乾清宫  ???,39.920089,116.396863,2017/3/30 16:15,0,2,0,Android
2015487,1959321597-M_ECku2dszS,1959321597,分享图片  北京·798艺术区  ???,39.98706,116.49941,2017/3/31 13:23,0,3,0,Android
2017907,1959321597-M_ECl9ywd8u,1959321597,春风拂面  北京·什刹海公园  ???,39.94093263,116.3794261,2017/3/31 15:05,3,2,0,Android
2019993,1959321597-M_EClKBniyN,1959321597,习大大家附近。  北京·中南海  ???,39.90788,116.38585,2017/3/31 16:37,0,1,0,Android
2027551,1959321597-M_ECnxtqUaT,1959321597,分享图片  北京·南锣鼓巷步行街  ???,39.93938,116.40307,2017/3/31 21:10,2,3,0,Android
2047779,1959321597-M_ECtQZeahj,1959321597,天安门上升国旗，每月1号是武警军乐团演奏国歌(其他时间放的是录好的)，比较幸运正好赶上。  北京·天安门广场   秒拍视频  . ???,39.902408,116.391439,2017/4/1 13:14,0,4,1,Android
2072486,1959321597-M_ECBRX41kP,1959321597,起床坐车，又开始了一天的玩耍，好困[哈欠]  北京·北京站  ???,39.903716,116.427282,2017/4/2 9:39,1,1,0,Android
2133696,1959321597-M_ECTtA1uoL,1959321597,好久没玩的这么累过了，看升国旗那天熬了一晚上，昨天爬山爬了一晚上，回来后从昨天下午4点多睡到了这会，好像也从来没有睡过这么久，感觉自己又满血复活了[加油]  北京  ???,39.75854,116.49609,2017/4/4 6:28,0,1,0,Android
2148897,1959321597-M_ECYdI1UtB,1959321597,分享图片  北京·頤和園(天祥五街)  ???,39.909576,116.40419,2017/4/4 18:33,11,6,1,Android
2168458,1959321597-M_ED5wuDIVd,1959321597,国家博物馆好大。  北京·中国国家博物馆  ???,39.90534,116.401505,2017/4/5 13:08,0,2,0,Android
2168660,1959321597-M_ED5AQsIp2,1959321597,馆藏经典巨幅画作，超有震撼力。 1.百年智者 2.南京大屠杀 3.遵义曙光 4.四渡赤水出奇兵 5.新中国诞生 6.太行铁壁 7.飞夺泸定桥 8.开国大典 9.转战陕北  北京·中国国家博物馆  ???,39.90534,116.401505,2017/4/5 13:19,0,4,0,Android
2174106,1959321597-M_ED7tj4AI0,1959321597,夕阳无限好 哪怕近黄昏  北京·圆明园   秒拍视频  . ???,40.003895,116.29801,2017/4/5 18:06,0,2,0,Android
2174451,1959321597-M_ED7ze6BPt,1959321597,分享图片  北京·圆明园  ???,40.003895,116.29801,2017/4/5 18:20,0,5,0,Android
2189446,1959321597-M_EDdWMrLrE,1959321597,刚刚以百米冲刺的速度冲向了S2，感觉自己像风一样的女子。[haha]  北京·霍营  ???,40.07017,116.36748,2017/4/6 10:35,0,1,0,Android
2195260,1959321597-M_EDfRw34Nr,1959321597,热·陡  北京·万里长城·八达岭  ???,40.35603271,116.0138696,2017/4/6 15:27,0,3,0,Android
2220072,1959321597-M_EDpil0fbY,1959321597,未名湖畔  北京·北京大学  ???,39.986797,116.30594,2017/4/7 15:28,0,1,0,Android
2251760,1959321597-M_EDzVoeFhL,1959321597,闲情逸致  北京·北京南海子麋鹿苑博物馆  ???,39.7762409,116.4546716,2017/4/8 18:32,0,3,0,Android
2298079,1959321597-M_EDPp06i3z,1959321597,这些天走过了许多地方，看了很多风景，做了很多以前没有做过的事。疲惫却很快乐，把之前一段时间积压起来的各种压力与不良情绪全面释放出来，用焕然一新状态去迎接以后的生活。 将来还要去更多的地方，见更多的事物，体验更多的不同，丰盈自己的内心。 愿自己常葆有真善美的心灵，做一个充满阳光与爱的 ???? 全文,39.75855,116.49607,2017/4/10 9:56,4,3,0,Android
8590790,1959689074-M_FvXCYgtXw,1959689074,北京堵 一上车就堵 北京大 建筑都很大 格局大 故宫深  一入宫门深似海的感觉 我好饿 午饭也没吃 别说地道的小吃了 连个普通的也没吃上 听说有人给我带了kfc 躺着等  北京·泰康商学院  ???,40.095512,116.275429,2017/11/20 14:54,5,3,3,lulu的iPhone客户端
8626227,1959689074-M_Fw90YpyQy,1959689074,哎呀 真煎熬 怎么每个都很能讲的样子  我又懵逼了  北京·北京半岛·燕山会议中心  ???,40.099743,116.26989,2017/11/21 19:54,0,0,0,lulu的iPhone客户端
8690940,1959689074-M_FwskNeSsv,1959689074,其实挺感谢公司推着我向前 第二次参加这类培训感觉好多了 不畏惧这种话题 不顾忌自己的年龄了。赶着就回宁波了 此刻 人还在北京 心已经飞回了宁波，默默的打开电脑 开始写我的主持稿 做我的流程片，此刻北京一游 啥都没有带，唯一算得上北京特产的 估计就是这瓶乳液了[笑cry][笑cry]  ???? 全文,40.079681,116.593353,2017/11/23 21:05,0,2,0,lulu的iPhone客户端
6232298,1959693407-M_FkiMEncke,1959693407,蹭了个导游逛恭王府，不听讲解还真不知其中的乐趣。  北京  ???,39.937439,116.385887,2017/9/4 22:42,0,2,0,iPhone 7
6246760,1959693407-M_Fkpbww3Zx,1959693407,帝都蓝！  北京·四季民福（灯市口店）  ???,39.917965,116.408623,2017/9/5 15:00,1,0,0,iPhone 7
6340027,1959693407-M_FkULZAoKy,1959693407,East Beijing.  北京·北京东隅酒店  ???,39.968594,116.49202,2017/9/8 23:25,0,3,0,iPhone 7
265763,1959796791-M_Eqs6Gl4DF,1959796791,考了一半都不知道考的是哪科的我[笑cry]试卷纸太糙，开卷考试抄书抄到小手指磨了个水泡[笑cry]我的生活真是到位啊[笑cry]  北京·首都师范大学北一区(南门)  ???,39.93634,116.30854,2017/1/12 10:44,0,1,0,iPhone 6s
281821,1959796791-M_EqxhKrJpA,1959796791,煎饺子三部曲之第二锅就是比第一锅强！[笑cry]张美妞儿说了：“这颜色可够深啊！”[哆啦A梦汗]反正，再糊也挡不住扇贝馅和章鱼馅儿的美味啊[哆啦A梦花心]  北京·百万庄大街10号院  ???,39.926174,116.339691,2017/1/12 23:55,0,2,0,iPhone 6s
287546,1959796791-M_EqBCeqNjM,1959796791,Morning，大九儿姐还在睡[哆啦A梦花心] #龙猫张小九儿#   北京·扣钟北里  ???,39.927319,116.340317,2017/1/13 10:56,5,3,0,iPhone 6s
290571,1959796791-M_EqCJTDLsW,1959796791,途径奶酪魏，一碗润如脂奶酪和一碗入口爽弹的杏仁豆腐，乳香和桂花香的混合。我饿了……  北京·奶酪魏（增光路店）  ???,39.928341,116.312958,2017/1/13 13:48,6,3,0,iPhone 6s
351041,1959796791-M_EqZsNx6qK,1959796791,唯有美食与自己不可辜负啊[二哈]  北京·白家大院  ???,39.985107,116.312157,2017/1/15 23:39,6,1,0,iPhone 6s
421710,1959796791-M_Ery1Kx9gp,1959796791,焦圈儿今天睁开眼睛啦[偷笑]独生子就是这么健壮[偷笑] #美短喵焦圈儿#   http://t.cn/z8K49rK   http://t.cn/RMrlFkr  . ???,39.927105,116.345322,2017/1/19 15:38,2,0,0,iPhone 6s
463889,1959796791-M_ErShQ12Cn,1959796791,可爱的小猴子[太开心]  http://t.cn/R2WJh4b   http://t.cn/RxhCc0S  . ???,39.939911,116.339394,2017/1/21 19:13,1,0,0,iPhone 6s
493535,1959796791-M_Es91wnnxk,1959796791,#美短喵焦圈儿#  焦圈儿啊，又肥了呢[偷笑][偷笑][偷笑] @墨迹加肉枣儿   @肥猫加菲_Cri   http://t.cn/R2Wx665   http://t.cn/RxAThZv  . ???,39.926731,116.346764,2017/1/23 13:49,5,0,0,iPhone 6s
553856,1959796791-M_EsNEtgS9f,1959796791,#美短喵焦圈儿#  焦圈儿，新年快乐啊[礼花]?????[气球]  http://t.cn/RM5Lqb6   http://t.cn/RxaorkV  . ???,39.944199,116.275772,2017/1/27 21:15,4,1,0,iPhone 6s
559750,1959796791-M_EsP9PmVkX,1959796791,集五福能分到多少钱根本不重要，重要的是以后出门可以告诉别人曾经参与过一个两亿的项目[笑cry][笑cry][笑cry][笑cry]  http://t.cn/RVZ62z0  ???,39.927849,116.343781,2017/1/28 1:05,1,1,0,iPhone 6s
601363,1959796791-M_EtozQ2JvI,1959796791,#美短喵焦圈儿#  焦圈儿啊，你要不要再萌些[哆啦A梦花心]好漂亮啊[哆啦A梦花心][赞啊][给力][太开心]  ??? @爱上自由_helen   @肥猫加菲_Cri   @墨迹加肉枣儿   http://t.cn/R2WJh4b  ???,39.939911,116.339394,2017/1/31 19:16,11,2,0,iPhone 6s
609418,1959796791-M_Etvqoaq3Y,1959796791,#美短喵焦圈儿#  人家说焦圈儿是巨婴呢[偷笑][偷笑] @爱上自由_helen   @淼MZM   @墨迹加肉枣儿   @肥猫加菲_Cri   北京·展览路   秒拍视频  . ???,39.92794,116.343964,2017/2/1 12:41,4,1,0,iPhone 6s
673172,1959796791-M_Eu8x0uSBh,1959796791,我们无法躲避每一个平淡的日子，也无法回避平淡日子里流水帐一样的忙碌。每个人都有自己的活法……[沙尘暴]  北京·平安里  ???,39.934792,116.375237,2017/2/5 16:15,0,1,0,iPhone 6s
2456810,1959948745-M_EEIGn0ef1,1959948745,王府井天主教堂  北京·王府井天主教堂(东堂、圣若瑟堂)  ???,39.917419,116.412117,2017/4/16 6:40,0,0,0,iPhone 6s
2459785,1959948745-M_EEK3I4Bh8,1959948745,明十三陵——定陵……  北京·定陵地下宫殿(明十三陵)  ???,40.295872,116.223511,2017/4/16 10:10,2,1,0,iPhone 6s
2465038,1959948745-M_EELx96Oyz,1959948745,万里长城万里长，八达岭长城到此一游……  北京·万里长城·八达岭  ???,40.356033,116.01387,2017/4/16 13:55,1,4,0,iPhone 6s
2527666,1959948745-M_EF75F09y1,1959948745,社会摇……  北京·北京黄河京都大酒店   秒拍视频  . ???,39.889469,116.436859,2017/4/18 20:48,0,1,0,iPhone 6s
2558603,1959948745-M_EFhIzmOPR,1959948745,2017天格T5（北京）特训营第二日花絮！  北京·北京黄河京都大酒店  ???,39.889469,116.436859,2017/4/19 23:51,0,1,0,iPhone 6s
